1241,periph-baro,160352,155820,98292,98292,160352,98292,0,0,loopTask,8992,8992,0,3328,3344
2393,periph-imu,160352,155820,98292,98292,160352,98292,0,0,loopTask,8992,8992,0,3328,3344
2403,periph-end,160352,155820,98292,98292,160352,98292,0,0,loopTask,8992,8992,0,3328,3344
2413,power-boot-end,160352,155820,98292,98292,160352,98292,0,0,loopTask,8992,8992,0,3328,3344
2423,taskman-power-end,160352,155820,98292,98292,160352,98292,0,0,loopTask,8992,8992,0,3328,3344
2433,taskman-timers-start,160352,155816,98292,98292,160352,98292,0,0,loopTask,8992,8992,0,3328,3344
2445,taskman-timers-end,159780,155812,98292,98292,159780,98292,0,0,loopTask,8992,8992,0,3328,3344
2455,setup-taskman,159780,155244,98292,98292,159780,98292,0,0,loopTask,8992,8992,0,3328,3344
2465,ble-setup-before,159780,155244,98292,98292,159780,98292,0,0,loopTask,8992,8992,0,3328,3344
2517,ble-queue,109152,109152,47092,47092,109152,47092,0,0,loopTask,8992,8992,0,3328,3344
2527,ble-task,103648,103648,40948,40948,103648,40948,0,0,loopTask,8992,8992,4004,3328,3344
2539,ble-setup-after,103588,99120,40948,40948,103588,40948,0,0,loopTask,8992,8992,4004,3328,3344
2549,setup-ble,103588,99052,40948,40948,103588,40948,0,0,loopTask,8992,8992,4004,3328,3344
2559,ble-start-before,103588,99052,40948,40948,103588,40948,0,0,loopTask,8992,8992,4004,3328,3344
2570,ble-start-after,103104,99052,40948,40948,103104,40948,0,0,loopTask,8992,8992,4004,3328,3344
2580,setup-ble-start,103104,98568,40948,40948,103104,40948,0,0,loopTask,8992,8992,4004,3328,3344
2725,setup-complete,103104,98568,40948,40948,103104,40948,0,0,loopTask,8992,8992,4004,3328,3344
3139,task-baro-first,103104,98568,40948,40948,103104,40948,0,0,loopTask,8992,8992,4004,3328,3344
3417,task-buttons-first,103104,98568,40948,40948,103104,40948,0,0,loopTask,8992,8992,4004,3328,3344
3595,task-speaker-first,103104,98564,40948,40948,103104,40948,0,0,loopTask,8992,8992,4004,3328,3344
3605,task-wind-first,103104,98564,40948,40948,103104,40948,0,0,loopTask,8992,8992,4004,3328,3344
3627,task-imu-first,103104,98564,40948,40948,103104,40948,0,0,loopTask,8992,8992,4004,3328,3344
3639,task-gps-first,103104,98564,40948,40948,103104,40948,0,0,loopTask,8992,8992,4004,3328,3344
3650,task-power-first,102684,98564,40948,40948,102684,40948,0,0,loopTask,8992,8992,4004,3328,3344
3660,task-log-first,102684,98148,40948,40948,102684,40948,0,0,loopTask,8992,8992,4004,3328,3344
3670,task-display-before,102684,98148,40948,40948,102684,40948,0,0,loopTask,8992,8992,4004,3328,3344
3692,task-display-after,102684,98144,40948,40948,102684,40948,0,0,loopTask,8992,8992,4004,3328,3344
3704,task-nav-restore-start,102684,98144,40948,40948,102684,40948,0,0,loopTask,8992,8992,4004,3328,3344
3720,route-load-file,101936,96696,34804,34804,101936,34804,0,0,loopTask,8992,8992,4004,3328,3344
3745,route-load-done,100468,95476,32756,32756,100468,32756,0,0,loopTask,8736,8736,4004,3328,3344
3755,task-nav-restore-state,102684,95476,40948,40948,102684,40948,0,0,loopTask,8736,8736,4004,3328,3344
3765,user-wpt-load-nav,102684,95476,40948,40948,102684,40948,0,0,loopTask,8736,8736,4004,3328,3344
3785,task-nav-restore-end,102684,95476,40948,40948,102684,40948,0,0,loopTask,8736,8736,4004,3328,3344
3796,task-temp-rh-first,102684,95476,40948,40948,102684,40948,0,0,loopTask,8736,8736,4004,3328,3344
3806,task-sdcard-first,102684,95476,40948,40948,102684,40948,0,0,loopTask,8736,8736,4004,3328,3344
3816,task-diag-net-first,102684,95476,40948,40948,102684,40948,0,0,loopTask,8736,8736,4004,3328,3344
3826,task-factory-disc-first,102684,95476,40948,40948,102684,40948,0,0,loopTask,8736,8736,4004,3328,3344
